year,region,npg,birth_rate,death_rate,migratory_growth,population
2004,Vologda Oblast,-8.4,10.7,19.1,0.319,1255924.0
2004,Voronezh Oblast,-10.0,8.6,18.5,8.84,2367457.0
2004,Republic of Dagestan,9.9,15.9,6.0,3.5520000000000005,2617502.0
2004,Jewish Autonomous Oblast,-5.0,12.0,17.2,-9.065000000000001,188412.0
2004,Zabaykalsky Krai,-3.3,13.8,17.1,-5.42,1142687.0
2004,Ivanovo Oblast,-12.6,9.0,21.6,-0.057999999999999996,1131027.0
2004,Republic of Ingushetia,10.5,14.2,4.0,-52.598,451933.0
2004,Irkutsk Oblast,-4.1,12.4,16.6,-6.965000000000001,2552298.0
2004,Kabardino-Balkar Republic,0.8,10.5,9.8,-14.771,889639.0
2004,Kaliningrad Oblast,-9.0,9.1,18.2,2.869,947887.0
2004,Republic of Kalmykia,2.5,13.5,10.9,0.9289999999999999,292168.0
2004,Kaluga Oblast,-9.5,9.2,18.6,5.474,1031655.0
2004,Kamchatka Krai,-1.1,11.1,12.4,-17.986,350510.0
2004,Karachay-Cherkess Republic,0.3,11.9,11.3,12.849,444342.0
2004,Republic of Karelia,-8.1,10.4,18.8,-10.735,702847.0
2004,Kemerovo Oblast,-7.2,10.7,18.0,-2.968,2862105.0
2004,Kirov Oblast,-9.2,9.6,19.0,-9.284,1472481.0
2004,Kostroma Oblast,-11.2,10.0,21.3,-4.299,723142.0
2004,Krasnodar Krai,-4.5,10.8,15.3,5.336,5114905.0
2004,Krasnoyarsk Krai,-3.9,11.2,15.2,-6.329,2931905.0
2004,Republic of Crimea,,,,,
2004,Kurgan Oblast,-7.0,10.7,17.8,-11.606,999446.0
2004,Kursk Oblast,-10.4,9.0,19.5,-4.104,1213372.0
2004,Leningrad Oblast,-12.0,8.3,20.0,16.740000000000002,1673287.0
2004,Lipetsk Oblast,-9.1,9.2,18.2,3.479,1205271.0
2004,Magadan Oblast,-1.9,11.5,13.5,-21.538999999999998,178069.0
2004,Mari El Republic,-6.1,10.7,16.8,-0.08299999999999999,722703.0
2004,Republic of Mordovia,-8.1,8.8,16.9,0.718,878299.0
2004,Moscow,-3.8,8.8,12.3,21.65,10535681.0
2004,Moscow Oblast,-8.4,9.1,17.3,18.05,6671325.0
2004,Murmansk Oblast,-3.2,10.2,13.5,-15.508000000000001,873145.0
2004,Nenets Autonomous Okrug,1.8,14.2,12.4,-1.217,41881.0
2004,Nizhny Novgorod Oblast,-10.7,9.1,19.8,1.1179999999999999,3481080.0
2004,Novgorod Oblast,-12.9,9.5,22.4,0.43899999999999995,682965.0
2004,Novosibirsk Oblast,-4.5,10.9,15.4,1.4869999999999999,2674155.0
2004,Omsk Oblast,-4.2,10.7,15.0,-4.904,2052741.0
2004,Orenburg Oblast,-4.1,10.9,15.1,-8.775,2149942.0
2004,Oryol Oblast,-9.5,9.1,18.8,-4.561,847051.0
2004,Penza Oblast,-9.4,8.6,17.9,3.162,1439986.0
2004,Perm Krai,-6.3,11.4,17.7,-5.063000000000001,2783049.0
2004,Primorsky Krai,-5.1,10.6,15.8,-4.754,2048582.0
2004,Pskov Oblast,-15.1,9.1,24.2,-1.379,746750.0
2004,Altai Republic,2.5,17.3,14.9,-3.6350000000000002,202571.0
2004,Komi Republic,-3.7,11.5,15.3,-13.361,999857.0
2004,Tuva Republic,6.7,20.0,13.4,-9.615,304957.0
2004,Rostov Oblast,-6.4,9.5,15.8,1.1179999999999999,4375520.0
2004,Ryazan Oblast,-11.7,8.5,20.1,2.555,1210325.0
2004,Samara Oblast,-6.1,10.1,16.1,4.904999999999999,3229151.0
2004,Saint Petersburg,-7.3,8.9,16.0,12.443000000000001,4662038.0
2004,Saratov Oblast,-7.4,9.4,16.9,-1.6629999999999998,2639528.0
2004,Sakhalin Oblast,-4.8,11.4,16.2,-8.324,536783.0
2004,Sverdlovsk Oblast,-5.9,10.7,16.7,-3.161,4434165.0
2004,Sevastopol,,,,,
2004,Republic of North Ossetia-Alania,-1.1,11.2,12.3,-0.73,707679.0
2004,Smolensk Oblast,-12.5,8.8,21.1,5.703,1039132.0
2004,Stavropol Krai,-4.0,10.3,14.2,4.729,2739065.0
2004,Tambov Oblast,-10.4,8.7,19.0,0.853,1161854.0
2004,Republic of Tatarstan,-3.3,10.3,13.6,2.048,3773105.0
2004,Tver Oblast,-13.7,9.5,23.1,3.0789999999999997,1447825.0
2004,Tomsk Oblast,-2.8,11.2,14.1,-4.868,1037952.0
2004,Tula Oblast,-13.8,7.9,21.6,3.0829999999999997,1649221.0
2004,Tyumen Oblast,3.6,13.3,9.8,-1.511,1317268.0
2004,Udmurt Republic,-3.7,11.7,15.4,-0.67,1561092.0
2004,Ulyanovsk Oblast,-7.8,9.0,16.8,-1.2890000000000001,1366879.0
2004,Khabarovsk Krai,-4.7,11.3,16.2,-9.049,1416224.0
2004,Republic of Khakassia,-4.3,11.9,16.2,-2.096,541414.0
2004,Khanty–Mansi Autonomous Okrug – Yugra,7.2,13.9,6.7,-1.301,1453541.0
2004,Chelyabinsk Oblast,-5.5,10.7,16.3,-2.1399999999999997,3569284.0
2004,Chechen Republic,19.6,25.2,5.6,-5.233,1116910.0
2004,Chuvash Republic,-4.4,10.5,14.9,-3.803,1301632.0
2004,Chukotka Autonomous Okrug,3.2,15.4,12.0,-5.436,51933.0
2004,Sakha (Yakutia) Republic,5.3,15.5,10.2,-1.916,949969.0
2004,Yamalo-Nenets Autonomous Okrug,8.3,14.0,5.8,-1.08,510846.0
2004,Yaroslavl Oblast,-10.6,9.4,20.1,-2.304,1347055.0
2005,Republic of Adygea,-4.9,10.3,15.2,-0.296,443300.0
2005,Altai Krai,-6.4,10.3,16.9,-7.83,2539430.0
2005,Amur Oblast,-4.8,12.1,17.2,-9.985,874018.0
2005,Arkhangelsk Oblast,-6.3,10.7,17.1,-7.168000000000001,1257312.0
2005,Astrakhan Oblast,-3.3,12.2,15.4,-0.615,1006467.0
2005,Republic of Bashkortostan,-3.4,10.8,14.2,-0.343,4081349.0
2005,Belgorod Oblast,-7.1,8.9,16.0,7.101000000000001,1511662.0
2005,Bryansk Oblast,-10.8,9.0,19.8,-1.4929999999999999,1344132.0
2005,Republic of Buryatia,-1.7,14.0,15.6,-2.567,970994.0
2005,Vladimir Oblast,-11.1,9.2,20.2,3.5450000000000004,1497598.0
2005,Volgograd Oblast,-6.3,9.4,15.7,0.28300000000000003,2656212.0
2005,Vologda Oblast,-8.3,10.5,18.8,-0.381,1245769.0
2005,Voronezh Oblast,-10.4,8.4,18.5,8.55,2364932.0
2005,Republic of Dagestan,9.6,15.5,5.8,5.492,2652711.0
2005,Jewish Autonomous Oblast,-6.3,11.6,18.3,-15.878,185763.0
2005,Zabaykalsky Krai,-3.7,13.5,17.3,-4.662,1132780.0
2005,Ivanovo Oblast,-13.3,8.7,22.0,-0.088,1116739.0
2005,Republic of Ingushetia,10.2,14.0,4.3,-49.934,433685.0
2005,Irkutsk Oblast,-5.1,11.9,17.2,-7.5760000000000005,2524080.0
2005,Kabardino-Balkar Republic,-0.1,10.0,10.4,-12.741,877308.0
2005,Kaliningrad Oblast,-9.2,8.9,18.2,3.342,942098.0
2005,Republic of Kalmykia,1.5,13.1,11.4,-0.348,293179.0
2005,Kaluga Oblast,-10.3,8.9,19.1,6.149,1027581.0
2005,Kamchatka Krai,-1.6,11.0,12.9,-19.918,343908.0
2005,Karachay-Cherkess Republic,0.1,12.0,11.3,9.294,450220.0
2005,Republic of Karelia,-8.2,9.9,18.5,-11.516,689601.0
2005,Kemerovo Oblast,-7.9,10.8,18.9,-1.6780000000000002,2832963.0
2005,Kirov Oblast,-9.7,9.3,19.3,-8.642,1445356.0
2005,Kostroma Oblast,-11.3,9.7,21.3,-5.893,711978.0
2005,Krasnodar Krai,-5.3,10.3,15.6,6.987,5118903.0
2005,Krasnoyarsk Krai,-4.9,10.8,15.8,-6.385,2901930.0
2005,Republic of Crimea,,,,,981029.0
2005,Kurgan Oblast,-7.2,10.4,17.9,-12.387,1195812.0
2005,Kursk Oblast,-11.1,8.6,19.8,-4.2090000000000005,1681445.0
2005,Leningrad Oblast,-12.5,7.8,19.9,14.55,1198580.0
2005,Lipetsk Oblast,-8.6,9.3,17.7,4.599,173937.0
2005,Magadan Oblast,-2.6,11.0,13.7,-17.953,718260.0
2005,Mari El Republic,-6.7,10.5,17.1,-0.08,871848.0
2005,Republic of Mordovia,-8.6,8.6,17.1,0.32799999999999996,10726429.0
2005,Moscow,-3.4,8.9,11.9,21.596,6736742.0
2005,Moscow Oblast,-8.5,9.0,17.1,15.294,856939.0
2005,Murmansk Oblast,-3.6,9.8,13.8,-16.923,41906.0
2005,Nenets Autonomous Okrug,2.3,14.5,12.2,-2.052,3447896.0
2005,Nizhny Novgorod Oblast,-11.1,8.9,20.0,1.319,674519.0
2005,Novgorod Oblast,-13.2,9.3,22.5,-0.134,2665984.0
2005,Novosibirsk Oblast,-5.5,10.6,16.1,1.247,2034091.0
2005,Omsk Oblast,-5.1,10.4,15.6,-3.653,2122459.0
2005,Orenburg Oblast,-5.0,10.5,15.7,-8.671,835165.0
2005,Oryol Oblast,-10.0,8.6,18.8,-5.691,1431060.0
2005,Penza Oblast,-9.8,8.4,18.1,2.082,2751562.0
2005,Perm Krai,-7.0,10.9,18.1,-4.888,2028377.0
2005,Primorsky Krai,-5.8,10.4,16.3,-5.057,734520.0
2005,Pskov Oblast,-15.7,8.8,24.6,-3.103,202333.0
2005,Altai Republic,1.7,17.2,15.7,-4.906000000000001,982890.0
2005,Komi Republic,-4.1,11.1,15.5,-16.28,304066.0
2005,Tuva Republic,5.4,19.4,14.3,-9.325,4352715.0
2005,Rostov Oblast,-6.7,9.2,15.8,2.056,1199404.0
2005,Ryazan Oblast,-11.9,8.4,20.2,2.891,3225275.0
2005,Samara Oblast,-6.5,9.7,16.1,6.514,4686491.0
2005,Saint Petersburg,-7.4,8.6,15.6,12.825,2615575.0
2005,Saratov Oblast,-7.8,9.0,16.9,-1.551,529813.0
2005,Sakhalin Oblast,-6.0,11.4,17.5,-10.448,4394041.0
2005,Sverdlovsk Oblast,-6.2,10.4,16.8,-2.32,706393.0
2005,Sevastopol,,,,,1032297.0
2005,Republic of North Ossetia-Alania,-1.1,11.2,12.2,1.7870000000000001,2741116.0
2005,Smolensk Oblast,-13.0,8.6,21.2,6.102,1150828.0
2005,Stavropol Krai,-4.4,10.0,14.2,6.404999999999999,3768167.0
2005,Tambov Oblast,-10.9,8.5,19.3,0.119,1432612.0
2005,Republic of Tatarstan,-4.0,9.8,13.8,2.206,1029944.0
2005,Tver Oblast,-13.8,9.3,23.0,1.636,1631778.0
2005,Tomsk Oblast,-3.8,10.7,14.6,-1.686,1311562.0
2005,Tula Oblast,-14.2,7.8,21.8,3.8020000000000005,1554292.0
2005,Tyumen Oblast,3.2,13.0,9.9,-1.535,1354580.0
2005,Udmurt Republic,-4.4,11.1,15.5,-1.221,1396800.0
2005,Ulyanovsk Oblast,-8.3,8.6,16.9,-2.286,537973.0
2005,Khabarovsk Krai,-5.4,10.9,16.6,-9.286,1462194.0
2005,Republic of Khakassia,-5.9,11.5,17.6,-1.7469999999999999,3541787.0
2005,Khanty–Mansi Autonomous Okrug – Yugra,6.4,13.5,7.1,-2.693,1133172.0
2005,Chelyabinsk Oblast,-5.9,10.4,16.4,-1.174,1291065.0
2005,Chechen Republic,19.8,24.9,5.1,-3.178,51815.0
2005,Chuvash Republic,-5.1,10.1,15.3,-4.368,953170.0
2005,Chukotka Autonomous Okrug,3.9,15.7,11.5,7.255,514581.0
2005,Sakha (Yakutia) Republic,4.1,14.3,10.2,-2.8,1329799.0
2005,Yamalo-Nenets Autonomous Okrug,7.7,13.6,6.0,-2.413,440993.0
2005,Yaroslavl Oblast,-10.7,9.2,20.1,-2.071,2503510.0
2006,Republic of Adygea,-4.7,10.4,15.2,-0.705,861056.0
2006,Altai Krai,-5.1,10.1,15.5,-7.042,1239924.0
2006,Amur Oblast,-3.7,11.8,15.9,-8.542,1002517.0
2006,Arkhangelsk Oblast,-4.9,10.9,15.9,-6.991,4066257.0
2006,Astrakhan Oblast,-2.3,12.4,14.6,1.06,1511715.0
2006,Republic of Bashkortostan,-2.5,11.1,13.6,-0.629,1327652.0
2006,Belgorod Oblast,-5.8,9.5,15.3,7.362,966914.0
2006,Bryansk Oblast,-9.5,9.1,18.7,-1.763,1486453.0
2006,Republic of Buryatia,0.3,14.8,14.4,-2.6879999999999997,2640392.0
2006,Vladimir Oblast,-9.8,9.5,19.1,2.591,1234940.0
2006,Volgograd Oblast,-5.5,9.8,15.2,1.443,2360912.0
2006,Vologda Oblast,-6.2,10.9,17.1,-1.261,2692619.0
2006,Voronezh Oblast,-9.7,8.4,17.7,6.551,181653.0
2006,Republic of Dagestan,9.3,15.3,5.9,6.82,1123327.0
2006,Jewish Autonomous Oblast,-3.9,12.1,16.5,-8.475,1101862.0
2006,Zabaykalsky Krai,-1.6,13.9,15.6,-5.686,417392.0
2006,Ivanovo Oblast,-11.0,9.0,19.9,-0.004,2492143.0
2006,Republic of Ingushetia,11.4,15.1,4.4,-39.348,866158.0
2006,Irkutsk Oblast,-2.8,12.3,15.4,-7.114,936574.0
2006,Kabardino-Balkar Republic,0.6,10.4,10.2,-9.558,293515.0
2006,Kaliningrad Oblast,-7.2,9.3,16.5,4.768,1023341.0
2006,Republic of Kalmykia,2.2,13.3,10.9,-3.809,336594.0
2006,Kaluga Oblast,-8.4,9.2,17.5,5.274,454487.0
2006,Kamchatka Krai,-0.3,11.0,11.8,-17.03,676041.0
2006,Karachay-Cherkess Republic,0.3,11.7,10.7,15.402000000000001,2805941.0
2006,Republic of Karelia,-6.8,10.0,17.5,-9.293000000000001,1418645.0
2006,Kemerovo Oblast,-6.0,11.3,17.5,-1.1199999999999999,699761.0
2006,Kirov Oblast,-8.0,9.7,18.0,-7.965000000000001,5127251.0
2006,Kostroma Oblast,-8.9,10.0,19.2,-5.279,2869315.0
2006,Krasnodar Krai,-4.4,10.4,14.7,7.351000000000001,
2006,Krasnoyarsk Krai,-2.9,11.0,14.1,-5.363,961815.0
2006,Republic of Crimea,,,,,1177627.0
2006,Kurgan Oblast,-5.8,10.6,16.8,-10.513,1685376.0
2006,Kursk Oblast,-10.1,9.0,19.2,-3.5740000000000003,1193890.0
2006,Leningrad Oblast,-11.4,7.9,18.7,14.453,170397.0
2006,Lipetsk Oblast,-7.8,9.6,17.2,4.809,713422.0
2006,Magadan Oblast,-2.5,10.7,13.3,-18.221,864704.0
2006,Mari El Republic,-5.3,10.6,15.9,-1.6030000000000002,10923762.0
2006,Republic of Mordovia,-7.8,8.6,16.2,-0.217,6783853.0
2006,Moscow,-3.2,9.0,11.6,18.23,839429.0
2006,Moscow Oblast,-7.9,9.1,16.6,16.931,41914.0
2006,Murmansk Oblast,-2.9,9.8,13.2,-15.562000000000001,3414325.0
2006,Nenets Autonomous Okrug,1.1,14.0,12.9,-2.555,665616.0
2006,Nizhny Novgorod Oblast,-9.9,9.1,19.0,1.067,2654853.0
2006,Novgorod Oblast,-11.7,9.8,21.5,-0.41600000000000004,2016288.0
2006,Novosibirsk Oblast,-4.7,10.5,15.2,1.764,2093495.0
2006,Omsk Oblast,-4.3,10.6,15.0,-2.125,822096.0
2006,Orenburg Oblast,-3.9,10.9,15.2,-8.342,1420065.0
2006,Oryol Oblast,-8.9,9.0,18.2,-4.077,2718765.0
2006,Penza Oblast,-8.5,8.6,17.0,2.521,2006536.0
2006,Perm Krai,-5.5,11.0,16.7,-4.557,720770.0
2006,Primorsky Krai,-4.5,10.4,15.0,-4.425,201674.0
2006,Pskov Oblast,-14.4,8.9,23.4,-3.146,962952.0
2006,Altai Republic,2.8,16.6,14.1,-2.419,302889.0
2006,Komi Republic,-2.7,11.1,14.2,-16.238,4332443.0
2006,Tuva Republic,7.0,19.3,12.6,-8.856,1188811.0
2006,Rostov Oblast,-6.0,9.5,15.4,1.843,3225643.0
2006,Ryazan Oblast,-10.7,8.5,19.1,4.477,4712854.0
2006,Samara Oblast,-5.6,10.1,15.5,5.0009999999999994,2591231.0
2006,Saint Petersburg,-6.5,8.8,14.8,13.666,521121.0
2006,Saratov Oblast,-6.5,9.1,15.7,-0.828,4356425.0
2006,Sakhalin Oblast,-3.8,11.2,15.2,-10.955,
2006,Sverdlovsk Oblast,-4.6,10.7,15.5,-1.364,706896.0
2006,Sevastopol,,,,,1025442.0
2006,Republic of North Ossetia-Alania,0.2,11.8,11.5,2.45,2746873.0
2006,Smolensk Oblast,-12.0,8.8,20.3,4.3100000000000005,1138550.0
2006,Stavropol Krai,-4.1,10.1,14.0,4.083,3761600.0
2006,Tambov Oblast,-10.1,8.2,18.1,-0.176,1415272.0
2006,Republic of Tatarstan,-3.2,9.9,13.1,3.567,1024294.0
2006,Tver Oblast,-12.3,9.5,21.7,0.563,1615194.0
2006,Tomsk Oblast,-2.4,11.1,13.6,1.168,1308653.0
2006,Tula Oblast,-12.9,8.0,20.7,3.45,1545820.0
2006,Tyumen Oblast,3.9,13.2,9.4,-0.097,1340335.0
2006,Udmurt Republic,-3.0,11.3,14.3,-1.7420000000000002,1376260.0
2006,Ulyanovsk Oblast,-7.7,8.7,16.3,-3.193,533824.0
2006,Khabarovsk Krai,-3.9,11.0,15.3,-8.016,1467792.0
2006,Republic of Khakassia,-2.8,12.0,14.9,-2.295,3516661.0
2006,Khanty–Mansi Autonomous Okrug – Yugra,6.9,13.7,6.8,-1.966,1152335.0
2006,Chelyabinsk Oblast,-4.6,10.8,15.5,-0.952,1278903.0
2006,Chechen Republic,18.9,23.9,5.1,-2.117,52391.0
2006,Chuvash Republic,-4.4,10.3,14.8,-3.6740000000000004,954394.0
2006,Chukotka Autonomous Okrug,3.7,15.3,11.1,6.381,517385.0
2006,Sakha (Yakutia) Republic,4.7,14.4,9.7,-2.8920000000000003,1312813.0
2006,Yamalo-Nenets Autonomous Okrug,7.6,13.2,5.8,0.385,438603.0
2006,Yaroslavl Oblast,-8.9,9.4,18.5,-0.8560000000000001,2473024.0
2007,Republic of Adygea,-2.8,11.8,14.7,1.2349999999999999,850502.0
2007,Altai Krai,-3.6,11.3,15.2,-4.275,1224813.0
2007,Amur Oblast,-1.7,12.6,14.7,-5.5329999999999995,1001300.0
2007,Arkhangelsk Oblast,-2.8,11.9,14.9,-4.6240000000000006,4053439.0
2007,Astrakhan Oblast,-0.6,13.5,14.0,5.193,1514153.0
2007,Republic of Bashkortostan,-0.9,12.7,13.6,1.251,1312748.0
2007,Belgorod Oblast,-4.5,10.3,14.8,8.364,964581.0
2007,Bryansk Oblast,-7.6,10.2,17.9,0.502,1475861.0
2007,Republic of Buryatia,2.8,16.1,13.3,-2.159,2629959.0
2007,Vladimir Oblast,-8.5,10.2,18.5,2.246,1225780.0
2007,Volgograd Oblast,-3.9,10.7,14.6,1.276,2353805.0
2007,Vologda Oblast,-4.3,11.6,16.0,-0.5509999999999999,2735837.0
2007,Voronezh Oblast,-8.7,9.0,17.3,4.468999999999999,179405.0
2007,Republic of Dagestan,11.3,17.0,5.6,8.2,1115143.0
2007,Jewish Autonomous Oblast,-2.1,13.0,15.6,-1.7760000000000002,1089837.0
2007,Zabaykalsky Krai,0.5,14.9,14.5,-3.746,406739.0
2007,Ivanovo Oblast,-9.0,9.8,18.8,0.9109999999999999,2467383.0
2007,Republic of Ingushetia,13.4,16.7,4.0,-16.663999999999998,858460.0
2007,Irkutsk Oblast,-0.2,13.8,14.3,-4.683,934330.0
2007,Kabardino-Balkar Republic,3.3,12.8,9.8,-4.819,293011.0
2007,Kaliningrad Oblast,-4.5,10.9,15.4,5.554,1020141.0
2007,Republic of Kalmykia,3.5,14.5,10.7,-8.08,330810.0
2007,Kaluga Oblast,-7.3,10.0,17.1,4.773,461650.0
2007,Kamchatka Krai,0.1,11.3,11.7,-8.892,665032.0
2007,Karachay-Cherkess Republic,3.4,14.2,10.0,7.06,2785999.0
2007,Republic of Karelia,-5.3,10.6,16.6,-2.93,1396017.0
2007,Kemerovo Oblast,-4.5,12.1,16.8,2.445,689815.0
2007,Kirov Oblast,-6.2,10.6,17.2,-5.642,5142911.0
2007,Kostroma Oblast,-7.1,10.7,18.1,-2.089,2845425.0
2007,Krasnodar Krai,-3.1,11.3,14.3,8.456999999999999,946068.0
2007,Krasnoyarsk Krai,-1.5,11.8,13.5,-1.46,1161582.0
2007,Republic of Crimea,,,,,1691111.0
2007,Kurgan Oblast,-4.3,11.6,16.3,-7.85,1190408.0
2007,Kursk Oblast,-7.9,10.1,18.2,-0.38,166902.0
2007,Leningrad Oblast,-9.9,8.3,17.6,10.370000000000001,708546.0
2007,Lipetsk Oblast,-6.8,10.2,16.8,3.593,857903.0
2007,Magadan Oblast,-2.3,10.9,13.3,-15.309999999999999,11091428.0
2007,Mari El Republic,-3.4,11.8,15.2,-1.639,6846821.0
2007,Republic of Mordovia,-6.6,9.2,15.6,-0.764,823978.0
2007,Moscow,-2.2,9.7,11.1,10.644,41854.0
2007,Moscow Oblast,-7.0,9.6,16.1,13.879,3384358.0
2007,Murmansk Oblast,-1.4,10.3,12.2,-9.331999999999999,657584.0
2007,Nenets Autonomous Okrug,3.0,15.6,12.6,-1.886,2647195.0
2007,Nizhny Novgorod Oblast,-8.4,9.9,18.3,2.075,2003282.0
2007,Novgorod Oblast,-9.4,10.7,20.1,1.194,2067890.0
2007,Novosibirsk Oblast,-3.3,11.4,14.7,1.593,811389.0
2007,Omsk Oblast,-2.9,11.7,14.8,-2.051,1411733.0
2007,Orenburg Oblast,-2.5,12.1,15.0,-3.378,2691600.0
2007,Oryol Oblast,-7.9,9.6,17.8,0.379,1988580.0
2007,Penza Oblast,-6.4,9.7,15.9,1.841,708234.0
2007,Perm Krai,-3.6,12.1,15.9,-2.951,201744.0
2007,Primorsky Krai,-3.4,11.2,14.7,-2.2809999999999997,944816.0
2007,Pskov Oblast,-11.2,9.7,21.0,-1.0470000000000002,302357.0
2007,Altai Republic,7.2,19.7,12.7,-0.534,4314652.0
2007,Komi Republic,-0.8,11.9,13.1,-9.754999999999999,1181504.0
2007,Tuva Republic,12.5,24.4,12.2,-8.1,3223938.0
2007,Rostov Oblast,-4.8,10.2,14.8,0.741,4747550.0
2007,Ryazan Oblast,-9.6,9.4,18.9,3.414,2572396.0
2007,Samara Oblast,-4.6,10.7,15.1,3.6409999999999996,513452.0
2007,Saint Petersburg,-5.3,9.5,14.2,8.727,4330579.0
2007,Saratov Oblast,-5.1,10.2,15.5,-0.29700000000000004,708800.0
2007,Sakhalin Oblast,-2.4,11.8,14.4,-5.567,1017901.0
2007,Sverdlovsk Oblast,-3.2,11.5,14.9,0.772,2747079.0
2007,Sevastopol,,,,,1127014.0
2007,Republic of North Ossetia-Alania,2.5,13.6,11.0,1.35,3763106.0
2007,Smolensk Oblast,-10.0,9.6,19.1,1.053,1398847.0
2007,Stavropol Krai,-2.1,11.3,13.1,6.581999999999999,1023063.0
2007,Tambov Oblast,-8.7,8.9,17.4,-0.8470000000000001,1600138.0
2007,Republic of Tatarstan,-2.1,10.9,13.0,3.119,1309889.0
2007,Tver Oblast,-10.4,10.2,20.5,1.795,1538602.0
2007,Tomsk Oblast,-0.8,12.0,12.9,3.97,1325914.0
2007,Tula Oblast,-12.0,8.4,20.1,4.237,1359894.0
2007,Tyumen Oblast,5.3,14.3,9.1,1.8719999999999999,531140.0
2007,Udmurt Republic,-1.4,12.8,14.1,-2.341,1475188.0
2007,Ulyanovsk Oblast,-6.5,9.3,15.7,-0.8960000000000001,3496983.0
2007,Khabarovsk Krai,-2.6,11.6,14.7,-1.033,1171975.0
2007,Republic of Khakassia,0.2,13.8,13.8,0.20099999999999998,1268614.0
2007,Khanty–Mansi Autonomous Okrug – Yugra,7.9,14.6,6.8,2.871,52913.0
2007,Chelyabinsk Oblast,-3.1,11.8,15.0,0.8880000000000001,956099.0
2007,Chechen Republic,22.4,27.1,4.8,-1.582,521621.0
2007,Chuvash Republic,-2.9,11.6,14.7,-1.415,1299965.0
2007,Chukotka Autonomous Okrug,4.1,15.9,11.3,-5.561,437900.0
2007,Sakha (Yakutia) Republic,6.4,16.1,9.6,-3.404,2453455.0
2007,Yamalo-Nenets Autonomous Okrug,8.8,14.2,5.6,-4.537,844290.0
2007,Yaroslavl Oblast,-7.6,9.9,17.8,1.9300000000000002,1215264.0
2008,Republic of Adygea,-2.1,12.7,15.0,5.556,1005897.0
2008,Altai Krai,-2.7,12.3,15.3,-3.184,4054821.0
2008,Amur Oblast,-2.2,12.9,15.6,-4.206,1520102.0
2008,Arkhangelsk Oblast,-2.6,12.0,14.8,-6.102,1303343.0
2008,Astrakhan Oblast,0.6,14.2,13.5,3.441,965156.0
2008,Republic of Bashkortostan,-0.3,13.4,13.7,1.387,1466743.0
2008,Belgorod Oblast,-3.7,11.0,14.7,7.739,2623128.0
2008,Bryansk Oblast,-6.8,10.9,17.8,-0.185,1219775.0
2008,Republic of Buryatia,3.5,17.0,13.4,-2.055,2344413.0
2008,Vladimir Oblast,-8.0,10.8,18.5,1.8760000000000001,2788600.0
2008,Volgograd Oblast,-3.2,11.3,14.4,1.2570000000000001,178711.0
2008,Vologda Oblast,-4.3,12.0,16.4,-0.27799999999999997,1111439.0
2008,Voronezh Oblast,-7.9,9.8,17.2,5.3549999999999995,1081112.0
2008,Republic of Dagestan,12.4,18.3,5.6,1.5150000000000001,406621.0
2008,Jewish Autonomous Oblast,-1.4,13.9,15.9,-1.7489999999999999,2455410.0
2008,Zabaykalsky Krai,1.6,15.9,14.4,-3.569,857282.0
2008,Ivanovo Oblast,-9.0,10.3,19.3,2.6239999999999997,935297.0
2008,Republic of Ingushetia,15.2,18.3,3.8,-12.417,291654.0
2008,Irkutsk Oblast,0.9,15.0,14.4,-3.7979999999999996,1017726.0
2008,Kabardino-Balkar Republic,4.4,13.5,9.4,-3.63,327949.0
2008,Kaliningrad Oblast,-4.0,11.3,15.3,5.43,466366.0
2008,Republic of Kalmykia,4.8,15.3,10.2,-9.469,659404.0
2008,Kaluga Oblast,-6.9,10.4,17.1,4.676,2780231.0
2008,Kamchatka Krai,0.3,11.7,12.0,-8.776,1379383.0
2008,Karachay-Cherkess Republic,3.8,14.9,10.1,4.41,683416.0
2008,Republic of Karelia,-5.1,11.1,17.0,-3.3289999999999997,5170686.0
2008,Kemerovo Oblast,-3.3,13.0,16.6,2.006,2837013.0
2008,Kirov Oblast,-5.8,11.3,17.5,-4.522,
2008,Kostroma Oblast,-6.7,11.3,18.4,-1.359,934512.0
2008,Krasnodar Krai,-2.0,12.2,14.1,6.6209999999999996,1151857.0
2008,Krasnoyarsk Krai,-0.7,12.8,13.8,-0.817,1692577.0
2008,Republic of Crimea,,,,,1186707.0
2008,Kurgan Oblast,-3.8,12.4,16.7,-6.101,163989.0
2008,Kursk Oblast,-7.6,10.7,18.5,0.24100000000000002,704949.0
2008,Leningrad Oblast,-9.2,8.8,17.3,12.593,851658.0
2008,Lipetsk Oblast,-6.3,10.8,16.9,2.246,11186851.0
2008,Magadan Oblast,-2.9,10.9,13.9,-15.831,6895369.0
2008,Mari El Republic,-2.9,12.3,15.2,-1.793,815140.0
2008,Republic of Mordovia,-5.9,9.8,15.5,-2.056,41900.0
2008,Moscow,-1.5,10.3,11.1,9.897,3362817.0
2008,Moscow Oblast,-6.1,10.5,16.1,14.943000000000001,652198.0
2008,Murmansk Oblast,-1.3,10.7,12.5,-10.520999999999999,2642727.0
2008,Nenets Autonomous Okrug,3.6,16.4,12.8,-4.704,1993290.0
2008,Nizhny Novgorod Oblast,-7.6,10.6,18.2,1.951,2055701.0
2008,Novgorod Oblast,-10.3,10.6,20.9,-0.24700000000000003,805207.0
2008,Novosibirsk Oblast,-2.0,12.5,14.5,4.335,1405351.0
